0.0
0.0
0.0
0.0
0.0
0.0
0.0
148.0
234.0
216.0
236.0
270.0
278.0
333.0
338.0
207.0
288.0
304.0
131.0
13.0
188.0
69.0
67.0
120.0
378.0
194.0
235.0
43.0
524.0
736.0
216.0
318.0
18.0
4.0
141.0
11.0
4.0
31.0
37.0
394.0
132.0
8.0
25.0
67.0
276.0
287.0
181.0
0.0
580.0
515.0
49.0
77.0
23.0
15.0
6.0
0.0
1.0
17.0
13.0
28.0
4.0
29.0
70.0
174.0
91.0
55.0
1.0
41.0
2.0
8.0
5.0
6.0
0.0
3.0
13.0
36.0
18.0
18.0
5.0
0.0
0.0
0.0
3.0
13.0
30.0
67.0
2.0
3.0
0.0
0.0
3.0
4.0
0.0
8.0
6.0
6.0
2.0
4.0
38.0
6.0
0.0
3.0
7.0
0.0
1.0
13.0
10.0
1.0
1.0
0.0
2.0
0.0
1.0
1.0
5.0
12.0
1.0
2.0
0.0
3.0
1.0
0.0
4.0
5.0
1.0
3.0
13.0
11.0
2.0
1.0
3.0
3.0
2.0
0.0
1.0
11.0
15.0
26.0
11.0
2.0
6.0
8.0
3.0
4.0
0.0
3.0
9.0
9.0
8.0
6.0
0.0
1.0
3.0
14.0
7.0
2.0
10.0
14.0
20.0
9.0
9.0
2.0
2.0
9.0
7.0
12.0
12.0
19.0
45.0
55.0
21.0
21.0
25.0
28.0
18.0
24.0
33.0
22.0
47.0
46.0
72.0
50.0
56.0
60.0
65.0
71.0
36.0
23.0
59.0
56.0
76.0
52.0
44.0
50.0
70.0
93.0
95.0
123.0
180.0
201.0
148.0
84.0
161.0
211.0
213.0
184.0
247.0
128.0
306.0
449.0
583.0
774.0
606.0
460.0
752.0
1027.0
749.0
672.0
685.0
681.0
536.0
734.0
523.0
585.0
673.0
280.0
853.0
924.0
743.0
1048.0
814.0
636.0
464.0
230.0
489.0
892.0
2430.0
918.0
811.0
962.0
824.0
898.0
707.0
186.0
222.0
372.0
372.0
154.0
364.0
390.0
1171.0
1776.0
2392.0
1572.0
1134.0
524.0
1358.0
608.0
98.0
79.0
209.0
288.0
246.0
219.0
458.0
416.0
176.0
91.0
160.0
213.0
173.0
290.0
146.0
281.0
118.0
65.0
190.0
384.0
542.0
399.0
388.0
286.0
57.0
206.0
108.0
447.0
642.0
727.0
838.0
857.0
1219.0
883.0
696.0
465.0
135.0
156.0
24.0
17.0
41.0
109.0
35.0
1.0
15.0
6.0
12.0
122.0
235.0
119.0
163.0
17.0
5.0
40.0
27.0
59.0
24.0
127.0
101.0
113.0
370.0
206.0
112.0
23.0
60.0
40.0
47.0
46.0
45.0
15.0
84.0
53.0
46.0
19.0
67.0
272.0
259.0
30.0
70.0
